loan_id,loan_amount,tenure_months,interest_rate,borrower_age,monthly_income,actual_default,model_flag,risk_score,actual_default_clean,model_flag_clean
LN-102362,52063.64466,6,8.17,28,26887.95387,FALSE,N,0.303,0,0
LN-100411,91917.8931,12,12.88,32,17052.62943,FALSE,FALSE,0.337,0,0
LN-102111,43350.44243,24,19.73,34,30113.31178,No,N,0.556,0,0
LN-102009,55647.46564,6,12.29,34,46537.2998,0,FALSE,0.26,0,0
LN-101452,53263.0,24,13.23,36,36879.12169,No,0,0.463,0,0
LN-100667,127630.2777,12,15.36,61,17662.13538,No,0,0.225,0,0
LN-101262,81372.11428,12,12.0,39,61086.78052,N,0,0.467,0,0
LN-100149,86117.18759,24,13.06,59,54069.25502,N,FALSE,0.247,0,0
LN-100644,112905.5645,36,11.87,31,12328.80684,N,FALSE,0.17,0,0
LN-102132,48198.77445,24,13.01,51,24402.98832,FALSE,N,0.413,0,0
LN-101757,58851.0,48,16.84,36,23803.53459,TRUE,No,0.499,1,0
LN-100218,88467.76737,18,19.63,43,66949.07923,No,FALSE,0.278,0,0
LN-100239,87150.64324,12,13.54,42,41157.295,N,0,0.238,0,0
LN-101131,92336.08432,18,13.13,51,29223.25025,FALSE,N,0.57,0,0
LN-101749,129204.2261,36,13.62,50,33417.72042,N,0,0.515,0,0
LN-101216,94899.0,6,10.78,52,26483.85667,No,FALSE,0.583,0,0
LN-100792,124502.9096,12,13.41,not disclosed,34206.20707,FALSE,0,0.33,0,0
LN-100191,137022.1252,18,14.64,45,20976.96359,FALSE,N,0.369,0,0
LN-100333,83670.32453,6,16.97,37,35314.46523,N,FALSE,0.34,0,0
LN-102120,153648.2714,24,18.97,32,39270.07317,0,FALSE,0.578,0,0
LN-102088,85354.32541,36,15.51,30,-1,N,FALSE,0.113,0,0
LN-100962,87609.436,18,14.93,29,42154.97633,FALSE,FALSE,0.237,0,0
LN-101668,110334.2265,18,16.34,30,28724.65926,FALSE,FALSE,0.31,0,0
LN-102245,110136.3048,6,15.71,48,19492.99103,Yes,1,0.626,1,1
LN-101958,71479.97971,18,15.46,23,34670.04859,FALSE,FALSE,0.279,0,0
LN-102365,130217.6249,12,15.67,55,19031.624,No,FALSE,0.291,0,0
LN-101040,165627.1593,36,16.6,59,38382.90047,1,Yes,0.741,1,1
LN-101997,109133.0061,24,8.99,53,47954.12399,TRUE,0,0.55,1,0
LN-100775,49270.09437,18,14.38,46,61370.37061,FALSE,No,0.481,0,0
LN-100582,136167.6722,18,13.62,27,not disclosed,No,0,0.136,0,0
LN-102334,135764.0545,36,19.38,34,18180.37534,N,FALSE,0.539,0,0
LN-101992,137199.6602,6,12.36,28,18488.69155,N,FALSE,0.258,0,0
LN-100839,54818.02247,6,16.37,43,14858.7859,No,0,0.16,0,0
LN-100627,28737.0,12,12.35,42,41388.75251,FALSE,FALSE,0.314,0,0
LN-102211,139153.2303,48,12.39,29,20819.06371,0,0,0.424,0,0
LN-100323,58666.99116,24,22.97,64,28386.03399,FALSE,0,0.261,0,0
LN-100295,137468.7521,48,14.13,,35854.72751,N,No,0.441,0,0
LN-102338,40450.53492,12,8.72,,60676.09589,No,0,0.32,0,0
LN-101160,83354.54906,24,13.32,53,17924.44756,No,No,0.338,0,0
LN-101076,49151.97367,6,13.58,46,57460.92185,No,FALSE,0.297,0,0
LN-100939,56274.29284,48,13.47,50,53293.96384,No,FALSE,0.117,0,0
LN-100437,124079.0544,18,14.73,60,74564.96107,FALSE,N,0.421,0,0
LN-100119,120636.6999,18,14.91,36,34435.62357,Yes,Y,0.649,1,1
LN-102100,117847.2695,18,11.48,37,31587.12367,No,FALSE,0.363,0,0
LN-100329,66677.97823,12,17.14,39,39518.49106,FALSE,FALSE,0.415,0,0
LN-101814,66736.88741,24,16.93,44,43364.42541,N,FALSE,0.377,0,0
LN-101365,103860.4925,12,14.46,30,21666.29405,FALSE,N,0.321,0,0
LN-101026,172616.5116,12,15.4,21,72510.88395,0,FALSE,0.352,0,0
LN-101253,201754.682,24,18.28,58,34840.95848,N,FALSE,0.356,0,0
LN-101903,82144.06587,18,13.88,48,15791.43782,FALSE,N,0.269,0,0
LN-101380,70139.38412,6,15.92,60,38688.56971,TRUE,1,0.621,1,1
LN-100076,77436.45651,6,12.43,55,25099.87941,0,FALSE,0.486,0,0
LN-101053,110017.6673,12,16.49,62,39172.7583,0,FALSE,0.276,0,0
LN-100900,121075.7566,6,12.71,60,31905.78515,No,FALSE,0.321,0,0
LN-102266,72974.29088,24,13.93,63,19895.88143,N,FALSE,0.4,0,0
LN-100371,184150.1489,6,13.36,30,26238.59324,FALSE,No,0.358,0,0
LN-101204,63164.0,6,9.79,26,28802.30698,N,0,0.492,0,0
LN-102002,110836.7251,6,13.11,48,25338.81472,Y,Y,0.769,1,1
LN-100949,124041.0,24,14.85,25,46619.45815,FALSE,N,0.402,0,0
LN-100941,64769.57921,24,12.27,40,60549.43295,FALSE,FALSE,0.314,0,0
LN-100577,54800.97992,6,12.6,55,27768.99827,No,0,0.196,0,0
LN-100819,60695.91236,24,17.25,59,30622.04922,Y,Yes,0.696,1,1
LN-102214,115186.7272,18,10.42,38,22446.40246,FALSE,0,0.133,0,0
LN-100406,78843.82254,12,16.73,-1,35395.76107,No,No,0.32,0,0
LN-102218,58790.35667,12,14.9,36,35737.11367,FALSE,N,0.282,0,0
LN-101583,93416.36942,12,9.49,56,27570.66689,FALSE,N,0.18,0,0
LN-101904,173152.0,12,13.92,55,14855.65393,0,FALSE,0.392,0,0
LN-101613,98741.21264,12,18.84,45,51921.54851,N,FALSE,0.437,0,0
LN-100968,46833.93097,12,17.37,38,42079.29287,N,FALSE,0.204,0,0
LN-101250,147518.3373,12,17.52,34,41573.66496,No,N,0.226,0,0
LN-100785,83990.98862,36,14.28,54,37123.29038,FALSE,FALSE,0.182,0,0
LN-102161,72082.74366,48,15.56,40,43032.53398,FALSE,FALSE,0.465,0,0
LN-102183,79856.0,24,16.62,43,32358.12811,No,FALSE,0.241,0,0
LN-100849,87877.63977,48,15.25,not disclosed,14645.72639,0,0,0.433,0,0
LN-100301,59966.0,18,13.29,46,not disclosed,Yes,Yes,0.675,1,1
LN-101746,67938.42502,24,13.69,47,38954.51364,FALSE,N,0.432,0,0
LN-100689,105408.0,18,10.9,37,30017.58002,FALSE,0,0.36,0,0
LN-100812,100824.2741,24,17.02,42,43032.73875,FALSE,FALSE,0.289,0,0
LN-101061,68989.76411,48,13.29,61,77767.8105,FALSE,No,0.559,0,0
LN-101377,102840.0,12,15.03,28,39275.71809,0,FALSE,0.271,0,0
LN-101521,51971.89123,18,15.28,31,35605.69466,N,FALSE,0.516,0,0
LN-101738,68301.45502,12,11.53,not disclosed,33671.31465,FALSE,No,0.328,0,0
LN-100236,57068.13546,24,15.42,48,18020.32896,N,FALSE,0.425,0,0
LN-102277,131103.0424,48,12.35,58,17862.51487,FALSE,N,0.388,0,0
LN-101753,88418.0,12,11.91,not disclosed,33871.66572,N,FALSE,0.205,0,0
LN-101115,83890.73144,48,18.63,63,15068.08486,FALSE,0,0.465,0,0
LN-101874,61886.52069,12,13.98,46,32757.40828,0,FALSE,0.399,0,0
LN-100822,60728.28823,48,15.34,42,24453.77556,0,FALSE,0.336,0,0
LN-101577,76601.0822,12,10.84,36,32506.95172,0,No,0.24,0,0
LN-101079,108646.0,24,15.93,56,21680.81905,N,No,0.279,0,0
LN-101326,160558.5993,12,15.55,64,50292.16083,No,No,0.41,0,0
LN-100794,117001.7445,6,14.9,39,28691.82278,FALSE,0,0.248,0,0
LN-102348,70454.0,18,19.9,53,22896.07629,No,No,0.348,0,0
LN-100616,65372.0,36,14.27,59,32898.83071,FALSE,No,0.573,0,0
LN-102353,75823.0,12,17.76,63,61631.3495,FALSE,FALSE,0.289,0,0
LN-100990,76168.85411,18,13.17,27,28625.53787,FALSE,FALSE,0.34,0,0
LN-102145,87209.48951,24,19.09,41,18162.21843,No,0,0.193,0,0
LN-100934,84931.36449,18,14.79,not disclosed,25842.15598,No,0,0.448,0,0
LN-100387,116793.0,24,11.4,51,69241.03511,FALSE,FALSE,0.303,0,0
LN-102033,92915.38084,36,10.45,61,24818.42588,0,FALSE,0.382,0,0
LN-100390,65681.45783,12,10.34,59,59905.49227,FALSE,0,0.385,0,0
LN-100743,99686.16551,18,18.33,41,23723.84278,N,FALSE,0.519,0,0
LN-100352,175223.2373,12,11.67,26,65115.91346,FALSE,No,0.362,0,0
LN-101217,86335.0,36,16.1,60,35551.32778,N,0,0.276,0,0
LN-100235,63037.85062,12,11.54,26,31006.87871,No,N,0.262,0,0
LN-102200,94825.78974,48,14.4,48,30981.62506,No,FALSE,0.39,0,0
LN-101718,42956.0,12,17.95,45,29910.95806,No,No,0.547,0,0
LN-100480,123854.2778,12,8.31,30,60441.16652,FALSE,N,0.292,0,0
LN-100567,62287.16737,24,16.53,not disclosed,58172.77346,N,FALSE,0.461,0,0
LN-101140,78705.55076,18,12.01,29,75023.27969,FALSE,FALSE,0.216,0,0
LN-101632,98688.83608,6,17.09,38,37069.48978,0,N,0.228,0,0
LN-101677,116563.0,6,12.38,43,25775.47872,N,No,0.494,0,0
LN-102184,65819.46569,36,13.79,44,57293.23194,0,FALSE,0.265,0,0
LN-100100,127136.3943,24,12.51,47,34593.65078,No,0,0.31,0,0
LN-101781,67046.76303,18,11.41,62,21984.35056,FALSE,No,0.468,0,0
LN-102096,121482.0953,6,16.76,22,46058.68395,Yes,Yes,0.745,1,1
LN-100079,102025.0,6,17.56,50,60978.57592,N,0,0.509,0,0
LN-100120,91481.48413,24,11.98,35,21936.86347,0,N,0.38,0,0
LN-101388,154764.9761,12,14.05,56,17247.41143,No,0,0.411,0,0
LN-100490,103604.9357,6,11.19,36,58235.95478,FALSE,N,0.321,0,0
LN-101024,62859.2064,24,17.45,26,39508.41753,TRUE,Yes,0.654,1,1
LN-101086,157958.4166,12,8.0,41,28642.88062,FALSE,FALSE,0.307,0,0
LN-101767,102209.5726,48,15.63,40,15489.81859,FALSE,0,0.421,0,0
LN-101272,54158.35985,6,14.11,37,31615.8577,N,FALSE,0.535,0,0
LN-101477,40986.34089,36,15.89,46,39283.16582,N,0,0.438,0,0
LN-100515,54855.37118,12,15.17,52,26195.96758,0,N,0.278,0,0
LN-101594,120251.9111,24,13.22,50,28402.44282,No,N,0.236,0,0
LN-100223,113220.5001,12,14.66,63,56976.52927,N,0,0.388,0,0
LN-102043,56657.25737,24,17.04,50,22000.8587,0,FALSE,0.406,0,0
LN-100613,150539.8725,6,13.78,53,14900.14079,0,FALSE,0.357,0,0
LN-100843,73733.90759,24,17.83,55,59953.9585,FALSE,FALSE,0.378,0,0
LN-101245,140263.1681,12,17.3,57,45965.8904,0,N,0.252,0,0
LN-101625,45561.64164,18,15.45,53,18342.73673,N,FALSE,0.482,0,0
LN-101540,105783.0,48,12.6,58,36045.99743,No,0,0.351,0,0
LN-101489,75320.90887,36,11.99,41,34938.06962,FALSE,FALSE,0.442,0,0
LN-100052,108881.075,18,10.73,31,34652.58883,FALSE,N,0.333,0,0
LN-100529,73899.82297,12,17.35,64,56792.93169,FALSE,FALSE,0.4,0,0
LN-100485,107180.5016,12,11.13,46,27402.34011,N,FALSE,0.179,0,0
LN-101899,41054.7182,12,12.17,55,30386.22733,N,No,0.499,0,0
LN-102340,161982.0,12,16.53,58,41637.62465,N,FALSE,0.278,0,0
LN-100818,99467.10629,12,11.4,54,77018.42475,FALSE,No,0.47,0,0
LN-102151,56075.0,12,16.35,63,26875.35826,0,No,0.405,0,0
LN-100155,80189.8926,18,16.37,36,21946.30794,FALSE,FALSE,0.466,0,0
LN-101366,38782.06254,12,14.96,47,24464.38746,N,FALSE,0.358,0,0
LN-100600,82894.0,12,12.49,28,82219.83594,0,N,0.473,0,0
LN-102291,214310.9718,24,14.49,36,36469.69067,N,FALSE,0.33,0,0
LN-100248,54313.62156,24,14.03,22,18010.26807,Yes,No,0.585,1,0
LN-100761,94220.15493,6,13.95,36,38481.68808,FALSE,FALSE,0.524,0,0
LN-101894,77409.0341,12,13.02,62,16196.23334,FALSE,FALSE,0.325,0,0
LN-101879,112048.6306,36,9.52,40,14619.54675,FALSE,N,0.386,0,0
LN-101465,149691.0,48,14.11,35,30527.73086,No,FALSE,0.355,0,0
LN-100588,79154.26781,48,12.42,55,50047.63775,N,N,0.269,0,0
LN-101130,74881.39832,12,17.9,60,56793.79977,FALSE,No,0.534,0,0
LN-100542,78486.63194,12,13.9,64,20898.68119,0,FALSE,0.51,0,0
LN-100793,104109.0554,24,14.16,49,23734.05036,0,FALSE,0.444,0,0
LN-101725,58004.0,18,15.99,63,25899.62767,0,N,0.414,0,0
LN-102018,108042.5095,12,11.48,21,51103.00385,N,No,0.293,0,0
LN-100628,72200.62769,6,12.71,54,not disclosed,No,No,0.318,0,0
LN-100150,66603.84793,6,17.24,27,27817.19068,FALSE,0,0.413,0,0
LN-100291,105859.2871,6,18.96,26,26839.43501,FALSE,FALSE,0.302,0,0
LN-101563,119494.3562,12,8.21,50,31261.33684,0,No,0.391,0,0
LN-100381,80682.4153,36,17.48,30,50096.06245,0,N,0.388,0,0
LN-102270,31304.04381,6,18.36,26,-1,FALSE,FALSE,0.587,0,0
LN-101367,112021.0375,12,18.98,30,26407.88316,N,FALSE,0.429,0,0
LN-101224,100523.6409,6,18.03,27,41302.93534,N,N,0.318,0,0
LN-101620,51515.0,48,15.01,61,53391.89351,TRUE,Y,0.669,1,1
LN-100897,46766.87814,12,12.88,45,31119.45535,0,FALSE,0.556,0,0
LN-102225,61414.99236,24,8.41,36,15527.00417,Yes,Y,0.712,1,1
LN-100854,62233.0,12,14.34,61,33203.11282,FALSE,0,0.308,0,0
LN-101071,166490.9786,6,17.59,60,40589.47209,Yes,FALSE,0.427,1,0
LN-100554,80492.0,18,16.66,43,50596.58749,TRUE,N,0.589,1,0
LN-101828,77995.9762,18,14.02,64,64234.09792,No,FALSE,0.13,0,0
LN-100826,95832.27412,18,10.41,32,49741.28547,TRUE,1,0.675,1,1
LN-102393,104626.8993,24,15.42,28,28349.49032,No,0,0.598,0,0
LN-101816,129160.2004,6,8.0,60,26717.29503,N,FALSE,0.229,0,0
LN-101793,78764.28086,6,13.83,61,33033.49429,No,0,0.363,0,0
LN-100865,62823.24986,6,14.48,42,15534.40676,N,0,0.269,0,0
LN-101837,74706.37155,24,17.69,not disclosed,36556.4885,N,N,0.444,0,0
LN-102189,52194.93934,12,20.39,60,52172.33207,N,No,0.547,0,0
LN-101529,54965.51057,12,13.86,48,28786.59142,0,N,0.383,0,0
LN-100891,105050.2379,12,14.97,48,32343.93506,No,FALSE,0.247,0,0
LN-102248,131140.7017,24,11.18,64,91365.19296,N,0,0.36,0,0
LN-102217,84141.80357,12,13.16,62,44125.26358,FALSE,N,0.422,0,0
LN-101719,163535.4473,6,11.46,58,47153.03454,FALSE,No,0.37,0,0
LN-100535,66754.51026,6,19.4,26,48643.45882,0,FALSE,0.317,0,0
LN-101364,61832.42745,24,14.22,31,35209.80486,0,FALSE,0.25,0,0
LN-102130,51202.30409,48,14.09,41,27793.92759,FALSE,No,0.454,0,0
LN-100615,147967.0,24,14.08,47,34268.93705,N,0,0.446,0,0
LN-100154,74304.1402,36,11.24,32,40443.55227,N,No,0.366,0,0
LN-101193,77672.25669,12,20.54,60,40213.91566,FALSE,N,0.148,0,0
LN-102061,114589.1019,12,16.84,not disclosed,56411.85372,N,No,0.341,0,0
LN-102204,90935.074,18,10.54,56,26360.08299,0,N,0.373,0,0
LN-102389,57112.37757,48,16.05,44,32686.5577,FALSE,FALSE,0.355,0,0
LN-102242,119182.6671,12,10.84,62,35912.73896,No,0,0.491,0,0
LN-100322,79522.09213,6,12.69,26,19518.49373,No,No,0.322,0,0
LN-101710,67107.94369,24,12.98,22,32876.82687,No,FALSE,0.372,0,0
LN-100014,94099.71095,12,18.83,42,24298.26124,0,N,0.214,0,0
LN-101282,72686.7958,6,8.1,26,31581.02517,TRUE,Y,0.621,1,1
LN-101937,62160.0,24,11.37,26,43030.05014,0,FALSE,0.347,0,0
LN-101798,82358.58115,24,15.79,64,90777.19998,FALSE,N,0.272,0,0
LN-100082,120233.2198,12,13.26,23,56532.09604,Yes,Y,0.691,1,1
LN-100512,46026.651,18,11.97,47,24157.32241,Yes,N,0.539,1,0
LN-101943,77396.88296,48,17.04,55,36273.77616,No,FALSE,0.381,0,0
LN-101988,97101.74805,12,16.84,55,58638.51356,1,1,0.797,1,1
LN-101488,46346.11221,6,12.6,21,43484.85872,0,N,0.344,0,0
LN-102084,126256.7258,18,14.88,62,31917.28509,FALSE,0,0.387,0,0
LN-101383,84558.0,6,12.12,42,14576.96719,FALSE,FALSE,0.34,0,0
LN-101574,73482.89391,24,13.48,61,27785.36738,FALSE,N,0.338,0,0
LN-100929,119334.1356,6,13.69,53,39521.05296,No,FALSE,0.56,0,0
LN-101357,60433.05713,12,15.2,52,30914.76703,N,N,0.35,0,0
LN-100010,49715.67429,12,13.9,51,22334.27776,0,FALSE,0.411,0,0
LN-102294,85268.74595,18,17.02,61,24345.90553,FALSE,0,0.414,0,0
LN-101494,77394.0,12,10.82,28,32634.4819,No,FALSE,0.27,0,0
LN-100831,32923.58515,36,10.45,34,60586.96235,0,N,0.23,0,0
LN-100032,141516.5848,24,15.07,-1,27581.83525,Y,Yes,0.708,1,1
LN-101174,105049.696,24,12.34,40,13168.0328,FALSE,FALSE,0.131,0,0
LN-100413,86868.74667,24,14.95,28,33688.99193,No,FALSE,0.386,0,0
LN-100580,60331.0,12,17.1,53,45948.63667,FALSE,N,0.253,0,0
LN-101406,52469.0,36,20.04,47,47504.05442,FALSE,FALSE,0.454,0,0
LN-101817,48322.0,6,9.75,52,18174.52823,FALSE,No,0.299,0,0
LN-100165,101244.8415,12,14.83,46,21651.19795,FALSE,0,0.139,0,0
LN-102060,121954.859,18,17.74,not disclosed,54042.02303,0,FALSE,0.415,0,0
LN-100107,89819.02409,18,9.06,62,19561.01639,No,N,0.51,0,0
LN-100614,44162.31411,24,11.03,48,46789.3629,No,No,0.364,0,0
LN-101045,194686.1648,6,10.71,54,38046.63833,0,No,0.18,0,0
LN-101402,132987.6023,18,15.37,34,34820.66763,1,Y,0.646,1,1
LN-101014,67433.48525,18,13.98,30,43914.37017,0,No,0.281,0,0
LN-100089,70549.36996,24,12.21,35,34468.82394,FALSE,FALSE,0.375,0,0
LN-101009,53339.41052,12,12.87,58,50297.70405,FALSE,N,0.39,0,0
LN-102230,98824.73604,12,17.37,62,30102.5252,0,No,0.391,0,0
LN-100601,124685.6876,24,16.92,60,29781.04558,No,N,0.564,0,0
LN-101237,112749.0,6,16.79,35,11021.84111,FALSE,FALSE,0.464,0,0
LN-101857,177477.0644,6,13.72,37,20749.33855,Y,TRUE,0.62,1,1
LN-102283,117901.3873,12,14.89,32,36256.03326,0,0,0.312,0,0
LN-100133,49631.89733,18,8.0,58,12504.9083,No,No,0.205,0,0
LN-101370,76031.41211,12,15.68,32,18848.15264,N,0,0.34,0,0
LN-100555,120720.3045,18,14.48,28,71322.66811,FALSE,No,0.332,0,0
LN-101031,47194.0,12,12.07,55,31643.97382,FALSE,0,0.448,0,0
LN-101052,85938.3789,6,12.73,61,26665.16889,N,FALSE,0.438,0,0
LN-100320,108924.2834,24,15.63,42,71632.73442,N,FALSE,0.349,0,0
LN-100255,85824.40567,6,16.56,63,27293.57937,No,FALSE,0.569,0,0
LN-101211,77349.0,6,17.69,56,35974.02603,No,FALSE,0.241,0,0
LN-102224,157117.0,12,12.57,22,not disclosed,FALSE,FALSE,0.391,0,0
LN-100634,122961.9017,24,17.68,64,40929.54727,FALSE,0,0.398,0,0
LN-100552,51642.0,24,13.28,49,39484.33283,No,FALSE,0.43,0,0
LN-101328,65009.79774,24,15.08,37,26045.06959,0,0,0.338,0,0
LN-101055,58548.92911,12,13.37,49,32741.05514,FALSE,0,0.503,0,0
LN-102103,90250.65465,18,16.45,32,32692.41162,No,0,0.33,0,0
LN-101708,102293.6138,24,16.32,45,26993.99725,No,N,0.196,0,0
LN-100796,75242.37953,48,13.84,60,20922.88978,FALSE,No,0.352,0,0
LN-102170,55945.58996,12,17.04,57,30206.48214,TRUE,Y,0.705,1,1
LN-101751,74374.37959,12,15.74,53,17081.2189,FALSE,0,0.365,0,0
LN-101264,119033.8732,12,14.64,50,51717.59863,N,No,0.382,0,0
LN-102203,118712.6556,6,14.37,45,48501.61937,FALSE,FALSE,0.147,0,0
LN-100174,70670.06089,36,9.54,61,27315.03808,FALSE,No,0.26,0,0
LN-100766,40196.63825,6,15.88,21,44985.37664,N,0,0.241,0,0
LN-101796,76015.78373,48,12.38,33,40820.7458,TRUE,TRUE,0.856,1,1
LN-100245,75567.5834,18,14.65,22,51466.3736,0,FALSE,0.201,0,0
LN-101080,112101.9865,18,18.66,53,28839.22316,0,N,0.581,0,0
LN-101654,57387.33688,48,21.28,48,28835.9824,FALSE,No,0.49,0,0
LN-102364,117845.2533,24,9.86,,31272.00583,FALSE,FALSE,0.547,0,0
LN-100144,131810.9359,6,15.42,36,60766.02287,FALSE,No,0.452,0,0
LN-100145,117048.8018,12,12.94,59,19288.47325,No,FALSE,0.372,0,0
LN-100090,77369.53696,24,16.18,55,58933.27367,FALSE,No,0.356,0,0
LN-100682,76121.8308,18,15.05,55,20356.51264,No,FALSE,0.251,0,0
LN-100310,86804.99009,24,16.19,53,59196.2314,FALSE,FALSE,0.429,0,0
LN-100093,68798.36704,24,16.56,29,28236.75929,N,FALSE,0.274,0,0
LN-102109,81858.0,24,18.01,34,38562.6704,FALSE,FALSE,0.303,0,0
LN-101956,237268.0,36,18.39,35,-1,FALSE,FALSE,0.28,0,0
LN-100924,135415.5114,6,19.45,29,20659.99722,0,FALSE,0.521,0,0
LN-101909,110704.2766,48,14.61,38,38751.32782,FALSE,FALSE,0.557,0,0
LN-101035,51563.52501,24,13.41,61,28687.95524,No,N,0.451,0,0
LN-101400,71799.77054,18,13.02,34,-1,N,N,0.33,0,0
LN-101500,113637.7099,12,19.22,62,44528.57994,FALSE,N,0.333,0,0
LN-101468,130749.2005,12,10.32,58,19263.28619,FALSE,FALSE,0.413,0,0
LN-100998,248237.9687,24,13.73,35,67408.45306,0,0,0.185,0,0
LN-100853,146716.0,18,18.22,37,41535.6829,No,FALSE,0.385,0,0
LN-101142,93332.31873,48,18.87,35,45196.57874,No,FALSE,0.356,0,0
LN-101143,65609.02236,48,21.16,32,43015.30431,0,FALSE,0.585,0,0
LN-102048,80264.29157,18,14.34,38,,No,FALSE,0.276,0,0
LN-100401,102865.6231,36,12.51,29,21566.46729,Y,Y,0.662,1,1
LN-101103,237285.754,18,13.81,57,22837.61671,No,FALSE,0.294,0,0
LN-100084,107165.4854,48,11.42,58,25757.24287,0,N,0.214,0,0
LN-102297,95739.0,6,14.59,42,33654.42792,FALSE,0,0.254,0,0
LN-100114,62248.99983,6,16.17,29,20032.95742,TRUE,1,0.693,1,1
LN-102085,140152.0,24,16.3,29,55606.81053,FALSE,FALSE,0.286,0,0
LN-101585,71416.4584,24,10.03,39,23776.7661,No,FALSE,0.38,0,0
LN-101567,229927.2339,24,12.61,36,57350.736,0,No,0.292,0,0
LN-101501,53267.0,6,14.23,26,not disclosed,No,No,0.273,0,0
LN-101660,71923.34265,24,10.74,28,33780.66252,No,No,0.295,0,0
LN-101556,119045.0185,24,12.62,57,,N,FALSE,0.235,0,0
LN-102007,137403.0181,24,14.22,27,42364.91466,0,0,0.26,0,0
LN-100625,97054.67276,6,16.37,53,52512.31308,1,TRUE,0.702,1,1
LN-101885,176146.1555,36,14.86,33,22645.14282,0,FALSE,0.471,0,0
LN-101866,46304.0,24,13.83,21,35758.07665,FALSE,FALSE,0.374,0,0
LN-100952,93178.52293,36,12.49,49,24054.41056,0,No,0.18,0,0
LN-100624,158718.0,12,12.07,62,39485.08199,TRUE,TRUE,0.666,1,1
LN-100234,64026.67923,12,14.58,35,12283.13431,0,FALSE,0.126,0,0
LN-102034,130227.0,6,11.87,29,17688.6677,FALSE,No,0.398,0,0
LN-101826,25853.0,48,17.01,36,63010.11835,FALSE,FALSE,0.284,0,0
LN-102263,82117.04512,48,16.08,42,23797.00546,FALSE,No,0.242,0,0
LN-101314,86298.0,6,17.55,33,37313.86962,1,1,0.756,1,1
LN-101525,98356.0,18,13.33,53,43013.66441,No,FALSE,0.515,0,0
LN-101562,78287.24269,24,15.45,30,26730.52138,0,FALSE,0.272,0,0
LN-101752,101086.0,48,18.98,49,21405.02285,N,FALSE,0.52,0,0
LN-101605,108293.7586,6,16.93,32,55289.26211,N,FALSE,0.306,0,0
LN-100343,75649.36823,24,11.73,55,55380.46382,No,0,0.277,0,0
LN-100996,84970.72689,12,14.22,44,30223.19003,FALSE,N,0.344,0,0
LN-102062,54601.22883,24,14.92,26,29026.33236,N,FALSE,0.544,0,0
LN-101110,127339.0,18,18.75,35,54649.43204,No,No,0.298,0,0
LN-101359,68142.0,48,12.2,41,20311.95987,FALSE,FALSE,0.251,0,0
LN-100709,50318.96935,24,13.14,38,57213.98106,FALSE,No,0.318,0,0
LN-101878,35650.29858,18,15.76,58,16877.59351,N,N,0.493,0,0
LN-101378,97206.15792,24,17.87,36,30463.00348,FALSE,FALSE,0.289,0,0
LN-100424,85358.67244,24,14.97,46,-1,FALSE,0,0.509,0,0
LN-100292,92637.0,18,14.36,21,49697.76947,FALSE,N,0.264,0,0
LN-101065,24712.0,36,17.45,32,24158.19212,FALSE,FALSE,0.417,0,0
LN-101638,114399.1368,24,15.21,62,18007.28161,FALSE,FALSE,0.375,0,0
LN-101012,132458.2997,24,20.54,36,18093.1517,FALSE,No,0.419,0,0
LN-101717,170114.8222,18,14.49,34,31985.9832,N,FALSE,0.356,0,0
LN-100937,76843.0,12,21.35,39,37655.48624,No,N,0.314,0,0
LN-100834,105054.976,24,13.05,56,32129.30494,0,No,0.425,0,0
LN-100254,84799.70296,24,10.32,47,17741.47915,No,0,0.277,0,0
LN-101482,81196.0,12,14.64,64,25644.82059,FALSE,N,0.237,0,0
LN-102370,105253.9151,6,17.15,32,32010.45124,0,FALSE,0.388,0,0
LN-101407,45633.12733,18,17.49,64,29577.88663,N,N,0.286,0,0
LN-102315,86660.0,36,16.35,31,21070.94772,FALSE,FALSE,0.479,0,0
LN-100723,107096.6005,12,15.98,60,32792.97537,0,0,0.353,0,0
LN-100969,84519.16709,12,15.55,25,45152.44087,N,0,0.138,0,0
LN-100496,112565.2767,24,9.42,25,20489.65373,FALSE,No,0.315,0,0
LN-100950,85964.0,6,13.41,28,39290.65773,0,FALSE,0.362,0,0
LN-100805,152649.5075,18,18.03,57,20700.51514,N,0,0.432,0,0
LN-101739,127591.2668,36,17.66,36,28153.81898,1,Yes,0.789,1,1
LN-100337,62955.22967,6,10.93,40,26552.31042,No,No,0.432,0,0
LN-100730,94998.1654,18,15.67,34,18695.43181,FALSE,N,0.514,0,0
LN-100608,60899.19546,36,19.79,21,38248.0733,FALSE,N,0.35,0,0
LN-101713,73188.51917,18,14.06,25,24766.08852,0,0,0.449,0,0
LN-102380,66984.08264,12,12.88,61,28464.88667,FALSE,No,0.348,0,0
LN-100909,101154.5385,24,14.11,56,69768.73872,No,FALSE,0.459,0,0
LN-102010,45372.0092,18,15.18,49,31978.76624,FALSE,N,0.404,0,0
LN-101810,66917.83217,12,10.85,34,23574.08003,FALSE,FALSE,0.278,0,0
LN-101994,112839.7251,6,11.7,45,44936.86115,0,N,0.471,0,0
LN-100719,68303.8897,12,13.14,45,51882.17259,FALSE,FALSE,0.325,0,0
LN-101569,79341.70055,24,17.33,55,43577.24814,N,0,0.409,0,0
LN-100434,39817.9873,12,15.69,48,14694.69428,FALSE,0,0.16,0,0
