store_id,store_name,region,date,transactions,revenue,avg_basket_value,discount_pct,footfall,stockout_flag
ST-18,ASHBROOK PLAZA,WEST,2026-04-18,69.0,3136.42,48.38,19.75441402,810,False
ST-07,SUNSET BOULEVARD,SOUTH,2026-03-11,68.0,6454.55,93.4,23.49228715,599,False
ST-11,WILLOW CREEK,SOUTH,2026-03-29,77.0,5430.049999999999,95.59,0.0,659,False
ST-06,CEDAR CROSSING,NORTH,2026-04-08,68.0,3313.53,44.11,10.39838747,499,False
ST-17,SUMMIT CORNER,WEST,2026-04-02,58.0,8218.98,130.07,28.66674366,681,True
ST-14,GOLDEN VALLEY,WEST,2026-02-03,6.0,3770.67,607.89,21.62899585,595,True
ST-02,HARBOR POINT,NORTH,2026-04-26,83.0,2367.7,29.28,30.29397731,522,False
ST-18,ASHBROOK PLAZA,WEST,2026-04-04,72.0,1933.75,28.87,35.15603618,575,False
ST-05,EASTGATE CENTER,NORTH,2026-04-12,61.0,4418.16,74.75,35.50844348,467,True
ST-11,WILLOW CREEK,SOUTH,2026-04-24,79.0,6905.48,80.13,37.15373995,310,True
ST-17,SUMMIT CORNER,WEST,2026-05-23,45.0,10888.19,227.91,3.092390537,531,True
ST-08,PALM TERRACE,SOUTH,2026-03-30,54.0,3260.76,65.44,26.38690826,418,False
ST-16,REDWOOD STATION,WEST,2026-03-23,84.0,12127.89,135.35,0.23812577,635,False
ST-06,CEDAR CROSSING,NORTH,2026-03-14,51.0,3768.3,70.15,23.36558322,417,False
ST-15,PINECREST MALL,WEST,2026-05-29,67.0,2719.69,40.08,21.1208182,609,True
ST-03,MAPLE JUNCTION,NORTH,2026-03-07,29.0,10926.03,368.49,10.30748365,473,True
ST-13,HIGHLAND COURT,WEST,2026-05-07,63.0,3596.45,54.65,33.64337952,447,False
ST-14,GOLDEN VALLEY,WEST,2026-04-24,69.0,11694.76,161.73,34.68667107,556,False
ST-07,SUNSET BOULEVARD,SOUTH,2026-05-08,67.0,3777.64,52.44,25.35930377,695,False
ST-02,HARBOR POINT,NORTH,2026-04-23,67.0,9769.53,155.95,0.0,526,True
ST-09,CORAL BAY OUTLET,SOUTH,2026-04-01,44.0,5494.19,117.7,29.32222607,825,False
ST-11,WILLOW CREEK,SOUTH,2026-05-21,45.0,3899.69,78.74,20.02532978,581,False
ST-03,MAPLE JUNCTION,NORTH,2026-03-18,75.0,4538.32,58.38,4.210303751,753,False
ST-10,MAGNOLIA SQUARE,SOUTH,2026-05-13,65.0,3784.76,62.03,4.546323399,729,False
ST-04,SILVERLINE MALL,NORTH,2026-03-10,56.0,2888.1,48.23,0.0,654,True
ST-04,SILVERLINE MALL,NORTH,2026-03-24,71.0,2563.02,37.08,17.33679022,625,False
ST-17,SUMMIT CORNER,WEST,2026-04-10,71.0,7839.0,116.19,0.0,533,False
ST-05,EASTGATE CENTER,NORTH,2026-04-10,33.0,3656.91,100.3,36.66559441,699,True
ST-02,HARBOR POINT,NORTH,2026-04-02,62.0,5057.0,73.76,20.60533507,658,True
ST-14,GOLDEN VALLEY,WEST,2026-04-07,60.0,2784.08,43.11,13.30535067,856,False
ST-03,MAPLE JUNCTION,NORTH,2026-03-23,48.0,12145.0,243.82,13.84857821,539,False
ST-10,MAGNOLIA SQUARE,SOUTH,2026-03-26,49.0,6555.21,130.0,17.01028826,538,False
ST-03,MAPLE JUNCTION,NORTH,2026-05-06,77.0,6480.75,86.14,2.929839447,502,False
ST-18,ASHBROOK PLAZA,WEST,2026-03-12,61.0,2745.7349999999997,52.62,27.77261448,434,True
ST-17,SUMMIT CORNER,WEST,2026-05-26,53.0,4944.89,93.7,38.08423804,772,True
ST-13,HIGHLAND COURT,WEST,2026-05-13,63.0,3287.1,55.16,27.56386001,749,False
ST-05,EASTGATE CENTER,NORTH,2026-03-25,58.0,6467.3,104.91,11.84351675,495,False
ST-16,REDWOOD STATION,WEST,2026-05-21,28.0,3860.71,139.34,13.16297043,808,False
ST-10,MAGNOLIA SQUARE,SOUTH,2026-04-14,28.0,2953.15,98.21,13.0751061,430,True
ST-03,MAPLE JUNCTION,NORTH,2026-04-09,42.0,3154.96,71.76,1.20839793,617,False
ST-08,PALM TERRACE,SOUTH,2026-03-12,71.0,3406.62,49.88,33.33497578,719,False
ST-01,RIVERSIDE PLAZA,NORTH,2026-03-02,73.0,5375.6,79.43,31.13533988,661,False
ST-02,HARBOR POINT,NORTH,2026-03-23,53.0,7595.49,153.63,37.31733834,701,False
ST-08,PALM TERRACE,SOUTH,2026-05-08,39.0,3067.13,74.07,16.9104546,549,False
ST-18,ASHBROOK PLAZA,WEST,2026-03-22,54.0,1679.0,31.11,1.947912766,706,False
ST-11,WILLOW CREEK,SOUTH,2026-04-21,42.0,4330.22,106.95,0.0,680,True
ST-16,REDWOOD STATION,WEST,2026-05-15,46.0,3918.8,93.29,29.92733023,572,False
ST-16,REDWOOD STATION,WEST,2026-04-30,66.0,3531.0,54.75,36.14522716,612,True
ST-16,REDWOOD STATION,WEST,2026-04-29,38.0,3073.23,84.99,0.8084606824,504,False
ST-15,PINECREST MALL,WEST,2026-04-01,33.0,1794.93,54.32,5.478532102,588,True
ST-17,SUMMIT CORNER,WEST,2026-03-30,42.0,9825.36,212.21,4.631797712,830,False
ST-05,EASTGATE CENTER,NORTH,2026-05-21,73.0,3270.17,48.99,17.15031613,620,False
ST-13,HIGHLAND COURT,WEST,2026-04-26,41.0,6279.45,166.22,34.21424625,680,False
ST-14,GOLDEN VALLEY,WEST,2026-05-26,81.0,3961.09,50.68,25.79737064,449,False
ST-16,REDWOOD STATION,WEST,2026-04-17,50.0,11294.93,217.89,2.927623991,282,False
ST-08,PALM TERRACE,SOUTH,2026-04-03,54.0,2281.38,44.85,25.8995617,849,False
ST-17,SUMMIT CORNER,WEST,2026-04-19,72.0,2794.07,41.28,18.92118468,660,False
ST-14,GOLDEN VALLEY,WEST,2026-05-27,77.0,4495.2,56.47,8.450361279,622,False
ST-04,SILVERLINE MALL,NORTH,2026-04-17,66.0,4029.13,55.55,13.11523683,485,False
ST-08,PALM TERRACE,SOUTH,2026-03-19,50.0,5106.98,101.44,33.58643718,674,False
ST-08,PALM TERRACE,SOUTH,2026-05-19,52.0,3662.0,107.42,15.08288123,476,True
ST-16,REDWOOD STATION,WEST,2026-04-02,59.0,6884.93,114.84,16.34554796,728,False
ST-15,PINECREST MALL,WEST,2026-03-23,75.0,5784.0,71.37,29.31309759,606,False
ST-11,WILLOW CREEK,SOUTH,2026-12-05,78.0,7172.0,89.48,7.972778203,665,False
ST-07,SUNSET BOULEVARD,SOUTH,2026-05-27,58.0,4878.24,85.53,8.3970204,529,False
ST-08,PALM TERRACE,SOUTH,2026-03-03,71.0,3496.9,45.01,39.739563,700,False
ST-15,PINECREST MALL,WEST,2026-04-16,64.0,2557.36,43.72,30.68405368,633,False
ST-16,REDWOOD STATION,WEST,2026-04-20,61.0,6445.81,110.44,10.74431443,258,False
ST-16,REDWOOD STATION,WEST,2026-04-28,82.0,5151.8,40.19,34.82258953,548,False
ST-14,GOLDEN VALLEY,WEST,2026-05-18,71.0,5460.59,73.29,18.59394328,692,False
ST-18,ASHBROOK PLAZA,WEST,2026-04-25,55.0,4373.38,78.92,29.6124467,504,False
ST-14,GOLDEN VALLEY,WEST,2026-05-24,40.0,3412.11,91.74,20.28180129,768,False
ST-16,REDWOOD STATION,WEST,2026-03-22,52.0,3891.0,72.67,26.48517373,472,False
ST-16,REDWOOD STATION,WEST,2026-05-03,62.0,4488.4,70.89,25.69050387,928,False
ST-18,ASHBROOK PLAZA,WEST,2026-04-01,62.0,3044.45,49.64,10.52169957,498,True
ST-18,ASHBROOK PLAZA,WEST,2026-03-15,46.0,3105.87,61.14,24.95766316,479,True
ST-09,CORAL BAY OUTLET,SOUTH,2026-05-15,49.0,6901.87,127.05,0.0,517,False
ST-08,PALM TERRACE,SOUTH,2026-03-16,56.0,3131.77,61.3,22.01239103,669,False
ST-12,BAYFRONT COMMONS,SOUTH,2026-03-23,72.0,5472.92,77.91,1.956027165,496,False
ST-07,SUNSET BOULEVARD,SOUTH,2026-03-17,82.0,5805.83,74.95,23.88632348,772,False
ST-08,PALM TERRACE,SOUTH,2026-04-21,58.0,2679.13,48.74,0.0,766,False
ST-07,SUNSET BOULEVARD,SOUTH,2026-04-07,41.0,5584.07,125.84,2.943332918,800,False
ST-13,HIGHLAND COURT,WEST,2026-03-30,55.0,4927.04,92.92,31.72840614,511,False
ST-15,PINECREST MALL,WEST,2026-07-03,61.0,2289.83,35.97,26.74627398,652,False
ST-14,GOLDEN VALLEY,WEST,2026-03-14,67.0,8355.06,118.81,17.85760584,491,False
ST-06,CEDAR CROSSING,NORTH,2026-05-14,66.0,4335.0,63.62,19.11723536,486,False
ST-12,BAYFRONT COMMONS,SOUTH,2026-05-09,92.0,12569.7,132.13,6.76033759,775,False
ST-07,SUNSET BOULEVARD,SOUTH,2026-03-01,49.0,5909.0,130.55,21.37386561,497,False
ST-14,GOLDEN VALLEY,WEST,2026-03-25,60.0,2863.9,43.54,33.14132077,730,False
ST-09,CORAL BAY OUTLET,SOUTH,2026-03-29,61.0,7034.28,107.9,0.0,481,True
ST-16,REDWOOD STATION,WEST,2026-05-20,51.0,8509.03,155.09,21.05957506,661,False
ST-06,CEDAR CROSSING,NORTH,2026-04-04,57.0,7455.18,128.45,33.61062188,917,False
ST-02,HARBOR POINT,NORTH,2026-03-06,82.0,7318.0,91.14,37.55221417,659,False
ST-12,BAYFRONT COMMONS,SOUTH,2026-03-31,55.0,5509.49,107.21,3.385208963,380,True
ST-07,SUNSET BOULEVARD,SOUTH,2026-03-24,68.0,7176.28,112.57,27.93606383,448,True
ST-09,CORAL BAY OUTLET,SOUTH,2026-03-23,52.0,9238.0,190.4,18.51671226,638,False
ST-10,MAGNOLIA SQUARE,SOUTH,2026-04-23,38.0,2463.62,59.95,17.16787449,448,False
ST-10,MAGNOLIA SQUARE,SOUTH,2026-05-21,35.0,6928.65,204.96,11.32404144,582,True
ST-12,BAYFRONT COMMONS,SOUTH,2026-04-18,74.0,4335.11,53.54,0.0,422,False
ST-03,MAPLE JUNCTION,NORTH,2026-03-27,37.0,6533.0,161.95,35.13888622,548,False
ST-05,EASTGATE CENTER,NORTH,2026-04-02,47.0,2950.45,66.37,5.937722074,477,True
ST-09,CORAL BAY OUTLET,SOUTH,2026-05-14,60.0,12747.03,230.67,6.559989043,554,True
ST-10,MAGNOLIA SQUARE,SOUTH,2026-04-30,33.0,3176.45,101.91,36.4569313,813,False
ST-05,EASTGATE CENTER,NORTH,2026-04-07,82.0,2097.0,23.5,15.76184786,630,True
ST-09,CORAL BAY OUTLET,SOUTH,2026-04-16,62.0,7871.34,120.82,20.86907137,565,True
ST-17,SUMMIT CORNER,WEST,2026-04-23,50.0,4468.85,89.27,13.38489816,658,False
ST-14,GOLDEN VALLEY,WEST,2026-05-11,67.0,4616.11,74.42,19.90768079,525,True
ST-12,BAYFRONT COMMONS,SOUTH,2026-04-08,54.0,14992.75,305.11,9.957942951,640,True
ST-08,PALM TERRACE,SOUTH,2026-03-13,54.0,4095.27,78.84,30.37316853,352,False
ST-18,ASHBROOK PLAZA,WEST,2026-03-04,16.0,2686.1,160.46,21.55220534,521,True
ST-07,SUNSET BOULEVARD,SOUTH,2026-05-12,87.0,16406.55,181.71,29.77932827,619,False
ST-11,WILLOW CREEK,SOUTH,2026-04-30,69.0,6459.09,88.95,0.0,634,False
ST-09,CORAL BAY OUTLET,SOUTH,2026-03-06,62.0,4622.0,75.02,28.89632788,480,True
ST-08,PALM TERRACE,SOUTH,2026-04-23,54.0,6943.0,128.01,20.30729563,712,False
ST-02,HARBOR POINT,NORTH,2026-03-09,45.0,3040.0,70.13,39.31948686,836,True
ST-09,CORAL BAY OUTLET,SOUTH,2026-05-24,53.0,10251.0,202.06,29.53924843,793,False
ST-05,EASTGATE CENTER,NORTH,2026-04-16,42.0,3430.31,83.49,0.0,662,True
ST-06,CEDAR CROSSING,NORTH,2026-04-22,56.0,3507.33,66.74,4.380989171,758,False
ST-12,BAYFRONT COMMONS,SOUTH,2026-05-21,28.0,10418.43,407.39,19.69383247,499,False
ST-12,BAYFRONT COMMONS,SOUTH,2026-05-06,53.0,11520.36,206.11,5.850100666,552,True
ST-11,WILLOW CREEK,SOUTH,2026-03-30,47.0,6291.91,145.36,32.13014111,614,False
ST-09,CORAL BAY OUTLET,SOUTH,2026-04-29,68.0,9652.68,141.2,29.69437362,466,True
ST-03,MAPLE JUNCTION,NORTH,2026-03-21,65.0,3537.84,58.22,20.25893242,651,False
ST-02,HARBOR POINT,NORTH,2026-04-14,67.0,6934.7,106.72,3.760848087,581,False
ST-12,BAYFRONT COMMONS,SOUTH,2026-05-01,48.0,10113.44,203.45,0.6756341374,453,True
ST-01,RIVERSIDE PLAZA,NORTH,2026-04-10,43.0,7126.62,182.27,11.85448228,340,False
ST-12,BAYFRONT COMMONS,SOUTH,2026-03-28,55.0,5028.43,96.66,6.243802205,911,True
ST-03,MAPLE JUNCTION,NORTH,2026-04-20,70.0,4890.38,63.31,28.91735995,486,False
ST-05,EASTGATE CENTER,NORTH,2026-03-19,53.0,5834.9,99.86,29.08593985,661,True
ST-04,SILVERLINE MALL,NORTH,2026-03-19,97.0,6680.53,66.38,29.98384984,622,False
ST-05,EASTGATE CENTER,NORTH,2026-04-28,59.0,2593.0,42.91,30.955821,585,False
ST-05,EASTGATE CENTER,NORTH,2026-04-01,98.0,3226.69,35.22,0.4898266316,324,True
ST-07,SUNSET BOULEVARD,SOUTH,2026-04-22,53.0,3941.11,80.45,19.84704369,709,True
ST-13,HIGHLAND COURT,WEST,2026-05-22,51.0,5154.94,108.2,23.73542006,622,True
ST-13,HIGHLAND COURT,WEST,2026-07-03,63.0,6167.0,100.4,34.77453413,738,False
ST-17,SUMMIT CORNER,WEST,2026-04-25,69.0,3871.46,50.61,19.33094381,864,False
ST-08,PALM TERRACE,SOUTH,2026-03-18,61.0,6988.7,111.78,37.64336502,551,True
ST-13,HIGHLAND COURT,WEST,2026-05-12,72.0,3723.03,47.97,11.22787568,441,True
ST-16,REDWOOD STATION,WEST,2026-03-18,69.0,4239.91,57.62,36.4402763,591,True
ST-06,CEDAR CROSSING,NORTH,2026-05-10,60.0,10411.24,169.79,21.48309423,712,False
ST-01,RIVERSIDE PLAZA,NORTH,2026-05-04,75.0,6185.17,80.82,35.00430453,701,False
ST-01,RIVERSIDE PLAZA,NORTH,2026-03-15,97.0,3785.42,41.25,0.7134713591,277,True
ST-14,GOLDEN VALLEY,WEST,2026-11-03,37.0,3173.81,77.85,39.96845808,332,False
ST-12,BAYFRONT COMMONS,SOUTH,2026-05-14,84.0,8081.12,90.88,13.61925807,512,False
ST-06,CEDAR CROSSING,NORTH,2026-04-12,55.0,10044.32,189.56,23.69114099,601,False
ST-05,EASTGATE CENTER,NORTH,2026-03-20,59.0,7169.34,133.45,5.267070081,498,False
ST-03,MAPLE JUNCTION,NORTH,2026-08-03,67.0,5545.96,81.97,25.29784939,543,False
ST-09,CORAL BAY OUTLET,SOUTH,2026-04-13,38.0,8171.0,212.65,2.713099227,569,True
ST-03,MAPLE JUNCTION,NORTH,2026-04-06,42.0,11815.19,298.41,13.1228457,761,False
ST-09,CORAL BAY OUTLET,SOUTH,2026-05-11,58.0,4092.47,68.38,20.58206808,698,False
ST-12,BAYFRONT COMMONS,SOUTH,2026-05-26,62.0,6285.0,95.19,27.39790117,702,False
ST-10,MAGNOLIA SQUARE,SOUTH,2026-05-08,53.0,2948.44,58.84,12.28436085,503,True
ST-04,SILVERLINE MALL,NORTH,2026-05-07,32.0,4853.98,136.8,22.79359553,721,False
ST-08,PALM TERRACE,SOUTH,2026-05-29,53.0,2824.76,57.42,25.72697454,445,True
ST-04,SILVERLINE MALL,NORTH,2026-03-26,58.0,3032.72,48.94,35.13531509,897,False
ST-12,BAYFRONT COMMONS,SOUTH,2026-03-27,42.0,7056.02,166.81,38.43523954,670,False
ST-15,PINECREST MALL,WEST,2026-03-16,72.0,4450.12,60.97,33.23951213,699,False
ST-17,SUMMIT CORNER,WEST,2026-04-15,79.0,2657.95,36.97,31.74792402,620,False
ST-06,CEDAR CROSSING,NORTH,2026-03-06,70.0,2952.88,45.68,11.72616832,589,True
ST-10,MAGNOLIA SQUARE,SOUTH,2026-03-06,53.0,4735.31,93.77,36.10121804,820,False
ST-03,MAPLE JUNCTION,NORTH,2026-05-29,51.0,8755.93,176.76,1.619958077,865,False
ST-12,BAYFRONT COMMONS,SOUTH,2026-03-06,78.0,3808.0,45.51,32.56525289,532,True
ST-03,MAPLE JUNCTION,NORTH,2026-03-22,64.0,4323.0,67.58,26.87550343,573,True
ST-02,HARBOR POINT,NORTH,2026-11-05,59.0,3654.94,65.67,34.14602676,802,False
ST-09,CORAL BAY OUTLET,SOUTH,2026-03-10,82.0,7904.84,98.34,24.35478471,524,True
ST-05,EASTGATE CENTER,NORTH,2026-11-04,53.0,3449.83,61.9,28.62516943,817,False
ST-08,PALM TERRACE,SOUTH,2026-05-12,67.0,4481.18,63.05,23.97813453,392,True
ST-17,SUMMIT CORNER,WEST,2026-04-30,51.0,4359.12,92.91,22.17970425,701,False
ST-13,HIGHLAND COURT,WEST,2026-04-19,75.0,3449.0,44.58,4.295312104,507,True
ST-07,SUNSET BOULEVARD,SOUTH,2026-03-26,76.0,6241.4,81.54,16.75504038,579,False
ST-16,REDWOOD STATION,WEST,2026-03-05,68.0,3857.99,52.92,36.0960906,382,False
ST-12,BAYFRONT COMMONS,SOUTH,2026-04-01,88.0,15876.48,167.51,6.593901534,536,False
ST-12,BAYFRONT COMMONS,SOUTH,2026-04-05,56.0,8565.94,138.76,0.0,669,False
ST-16,REDWOOD STATION,WEST,2026-05-01,59.0,5830.68,5536.21,4.9302447,658,True
ST-13,HIGHLAND COURT,WEST,2026-03-25,82.0,3340.4,38.78,19.00210721,443,False
ST-03,MAPLE JUNCTION,NORTH,2026-03-26,49.0,5548.16,116.82,5.359088769,438,False
ST-01,RIVERSIDE PLAZA,NORTH,2026-04-04,34.0,6193.05,191.73,2.324339269,657,False
ST-09,CORAL BAY OUTLET,SOUTH,2026-04-25,72.0,6756.0,95.96,35.29692391,662,True
ST-06,CEDAR CROSSING,NORTH,2026-04-28,66.0,5488.24,81.83,31.94444985,423,False
ST-17,SUMMIT CORNER,WEST,2026-03-12,47.0,3386.65,77.48,27.23738804,633,False
ST-17,SUMMIT CORNER,WEST,2026-08-04,55.0,6498.73,118.16,18.62632948,377,False
ST-18,ASHBROOK PLAZA,WEST,2026-05-11,73.0,1799.67,25.82,31.55968314,546,False
ST-16,REDWOOD STATION,WEST,2026-04-10,55.0,12760.57,231.79,8.391255367,706,True
ST-02,HARBOR POINT,NORTH,2026-03-02,26.0,4553.5,163.03,7.90667929,649,True
ST-16,REDWOOD STATION,WEST,2026-03-14,59.0,10516.45,179.08,32.56378487,340,False
ST-10,MAGNOLIA SQUARE,SOUTH,2026-05-27,88.0,5403.94,60.21,3.627817987,622,False
ST-07,SUNSET BOULEVARD,SOUTH,2026-03-25,76.0,5884.0,77.62,30.52131734,670,True
ST-16,REDWOOD STATION,WEST,2026-03-20,83.0,5151.8,150.9,7.222983504,617,True
ST-09,CORAL BAY OUTLET,SOUTH,2026-04-26,55.0,9820.35,164.42,27.49984196,918,False
ST-03,MAPLE JUNCTION,NORTH,2026-05-01,44.0,10291.14,219.11,19.81202466,633,False
ST-01,RIVERSIDE PLAZA,NORTH,2026-03-14,60.0,6863.93,114.14,26.51456851,566,False
ST-04,SILVERLINE MALL,NORTH,2026-04-15,60.0,5314.99,86.92,16.20106906,846,False
ST-07,SUNSET BOULEVARD,SOUTH,2026-04-30,72.0,3981.4,53.48,18.38620974,606,True
ST-05,EASTGATE CENTER,NORTH,2026-03-28,45.0,4581.0,92.09,4.578107887,569,False
ST-15,PINECREST MALL,WEST,2026-07-04,89.0,3482.585,37.93,13.38220821,359,False
ST-02,HARBOR POINT,NORTH,2026-05-16,67.0,6170.46,88.7,2.898198944,660,False
ST-10,MAGNOLIA SQUARE,SOUTH,2026-03-31,78.0,5224.45,73.33,25.16404005,642,True
ST-01,RIVERSIDE PLAZA,NORTH,2026-03-21,42.0,5292.47,131.7,3.379728753,522,False
ST-08,PALM TERRACE,SOUTH,2026-03-17,56.0,4813.18,77.95,6.778510407,745,True
ST-17,SUMMIT CORNER,WEST,2026-05-08,103.0,5190.38,36.91,27.1615525,916,False
ST-13,HIGHLAND COURT,WEST,2026-05-14,86.0,5689.76,66.14,21.27649693,427,False
ST-17,SUMMIT CORNER,WEST,2026-05-28,78.0,8341.0,106.1,25.629479,812,True
ST-10,MAGNOLIA SQUARE,SOUTH,2026-03-22,56.0,7208.26,118.8,22.24852268,648,False
ST-15,PINECREST MALL,WEST,2026-03-08,53.0,3345.69,64.46,30.03214402,669,False
ST-07,SUNSET BOULEVARD,SOUTH,2026-03-23,67.0,10219.25,156.3,1.886982261,304,False
ST-18,ASHBROOK PLAZA,WEST,2026-05-02,87.0,2861.57,33.22,25.06658196,721,False
ST-08,PALM TERRACE,SOUTH,2026-04-26,46.0,3365.39,67.9,28.24577345,351,True
ST-11,WILLOW CREEK,SOUTH,2026-04-27,73.0,9502.0,134.91,31.01674477,391,False
ST-03,MAPLE JUNCTION,NORTH,2026-03-10,91.0,8139.0,93.23,0.0,341,False
ST-11,WILLOW CREEK,SOUTH,2026-05-15,75.0,3779.56,45.9,39.56188668,753,False
ST-08,PALM TERRACE,SOUTH,2026-05-09,60.0,2315.93,39.67,0.0,394,True
ST-17,SUMMIT CORNER,WEST,2026-04-29,83.0,6082.88,79.84,31.04249499,523,False
ST-06,CEDAR CROSSING,NORTH,2026-04-30,61.0,5362.3,93.21,16.66053475,692,False
ST-13,HIGHLAND COURT,WEST,2026-03-03,69.0,5191.95,68.49,32.37039854,521,False
ST-06,CEDAR CROSSING,NORTH,2026-03-25,55.0,4607.09,77.46,25.9287734,637,True
ST-18,ASHBROOK PLAZA,WEST,2026-04-24,59.0,4952.09,82.34,9.616507495,608,False
ST-10,MAGNOLIA SQUARE,SOUTH,2026-04-16,62.0,4438.76,86.63,0.5428035555,686,False
ST-09,CORAL BAY OUTLET,SOUTH,2026-03-28,91.0,4156.12,44.73,37.39712899,643,False
ST-03,MAPLE JUNCTION,NORTH,2026-05-12,34.0,8013.0,215.38,19.72979499,722,False
ST-01,RIVERSIDE PLAZA,NORTH,2026-03-22,49.0,4404.0,89.27,20.90527102,290,True
ST-15,PINECREST MALL,WEST,2026-05-17,62.0,3804.0,56.92,3.700516888,508,True
ST-06,CEDAR CROSSING,NORTH,2026-03-10,61.0,4970.34,121.79,33.53246888,787,False
ST-14,GOLDEN VALLEY,WEST,2026-03-15,52.0,4980.91,89.13,13.86282431,898,False
ST-04,SILVERLINE MALL,NORTH,2026-03-07,71.0,4063.45,58.88,35.34205625,664,False
ST-11,WILLOW CREEK,SOUTH,2026-04-25,66.0,3659.0,54.04,35.26276012,820,False
ST-14,GOLDEN VALLEY,WEST,2026-04-15,63.0,8114.97,133.45,38.50216932,664,False
ST-05,EASTGATE CENTER,NORTH,2026-03-26,59.0,2923.2,47.75,5.333968207,574,False
ST-09,CORAL BAY OUTLET,SOUTH,2026-05-25,58.0,3519.49,59.51,12.05354081,567,True
ST-16,REDWOOD STATION,WEST,2026-05-27,58.0,8568.22,162.24,1.114494069,689,True
ST-17,SUMMIT CORNER,WEST,2026-05-15,46.0,3288.38,68.5,10.88032965,555,False
ST-04,SILVERLINE MALL,NORTH,2026-05-13,50.0,3986.0,80.26,34.22421842,667,False
ST-09,CORAL BAY OUTLET,SOUTH,2026-04-19,39.0,9032.07,214.37,4.299567371,456,False
ST-15,PINECREST MALL,WEST,2026-05-12,55.0,5182.43,97.49,9.224229021,713,False
ST-02,HARBOR POINT,NORTH,2026-04-10,65.0,7637.49,115.74,35.17646934,683,True
ST-10,MAGNOLIA SQUARE,SOUTH,2026-05-01,51.0,4965.35,91.52,0.0,569,True
ST-13,HIGHLAND COURT,WEST,2026-04-13,68.0,4768.61,65.11,7.559426176,478,False
ST-16,REDWOOD STATION,WEST,2026-04-16,63.0,4400.13,67.74,37.07416637,777,False
ST-01,RIVERSIDE PLAZA,NORTH,2026-05-27,63.0,5524.61,89.76,34.56547317,934,False
ST-17,SUMMIT CORNER,WEST,2026-04-12,47.0,2820.15,57.68,3.984734592,575,True
ST-04,SILVERLINE MALL,NORTH,2026-04-30,67.0,3050.22,50.07,0.0,730,False
ST-14,GOLDEN VALLEY,WEST,2026-05-08,79.0,2867.06,36.74,6.678698239,664,False
ST-06,CEDAR CROSSING,NORTH,2026-03-17,64.0,5363.4,90.69,31.47114701,662,False
ST-02,HARBOR POINT,NORTH,2026-04-01,48.0,5588.0,114.42,20.87505739,398,False
ST-12,BAYFRONT COMMONS,SOUTH,2026-04-24,60.0,5759.32,86.91,33.17376991,560,False
ST-13,HIGHLAND COURT,WEST,2026-03-16,65.0,5285.24,79.07,22.21703661,926,False
ST-13,HIGHLAND COURT,WEST,2026-04-20,58.0,3628.92,60.07,17.07325805,772,False
ST-15,PINECREST MALL,WEST,2026-04-04,68.0,3649.26,55.07,28.82103905,695,False
ST-10,MAGNOLIA SQUARE,SOUTH,2026-04-20,73.0,7888.3,100.64,22.27459141,583,False
ST-17,SUMMIT CORNER,WEST,2026-03-20,60.0,5190.38,126.39,26.93552427,412,True
ST-13,HIGHLAND COURT,WEST,2026-04-16,53.0,6016.19,117.43,14.70229219,692,False
